date,country,fx_lcu_per_usd,fx_return
2008-07-15,idr,9119,-0.39400291749469574
2008-07-16,idr,9132,0.14245797160210572
2008-07-17,idr,9137,0.05473753489351196
2008-07-18,idr,9149,0.13124796809140804
2008-07-21,idr,9147,-0.0218627023171436
2008-07-22,idr,9169,0.2402272393537075
2008-07-23,idr,9135,-0.37150392377931496
2008-07-24,idr,9133,-0.02189621204280456
2008-07-25,idr,9136,0.0328425204111582
2008-07-28,idr,9113,-0.25206873996648227
2008-07-29,idr,9133,0.2192262195553241
2008-07-30,idr,NA,NA
2008-07-31,idr,9118,NA
2008-08-01,idr,9081,-0.40661630835590046
2008-08-04,idr,9100,0.20900948151130191
2008-08-05,idr,9086,-0.1539646185593213
2008-08-06,idr,9063,-0.2534576264567434
2008-08-07,idr,9114,0.5611501769047678
2008-08-08,idr,9145,0.33955890011370116
2008-08-11,idr,9213,0.740824828396569
2008-08-12,idr,9178,-0.38062141541530536
2008-08-13,idr,9168,-0.1090156000257636
2008-08-14,idr,8007,-13.540300088188673
2008-08-15,idr,9185,13.725555957659274
2008-08-18,idr,NA,NA
2008-08-19,idr,9191,NA
2008-08-20,idr,9177,-0.15243905390978085
2008-08-21,idr,9143,-0.37117946545865976
2008-08-22,idr,9146,0.0328066053574716
2008-08-25,idr,9157,0.12019888897309984
2008-08-26,idr,9179,0.2399652111359174
2008-08-27,idr,9165,-0.15263849452846756
2008-08-28,idr,9157,-0.08732671660744984
2008-08-29,idr,9153,-0.04369197229525667
2008-09-01,idr,9163,0.10919415804337972
2008-09-02,idr,9192,0.3159904563379001
2008-09-03,idr,9219,0.29330312700022176
2008-09-04,idr,9208,-0.11939003968759464
2008-09-05,idr,9329,1.3055156559243386
2008-09-08,idr,9284,-0.4835339566634289
2008-09-09,idr,9355,0.7618471313863395
2008-09-10,idr,9325,-0.32119941961745724
2008-09-11,idr,9438,1.20451277743161
2008-09-12,idr,9445,0.07414076492775479
2008-09-15,idr,9453,0.08466504897750582
2008-09-16,idr,9470,0.17967557547393653
2008-09-17,idr,9388,-0.8696629209209661
2008-09-18,idr,9414,0.27656649901732777
2008-09-19,idr,9380,-0.3618179960817258
2008-09-22,idr,9329,-0.5451935039308964
2008-09-23,idr,9339,0.10713521487559774
2008-09-24,idr,9330,-0.09641652683285427
2008-09-25,idr,9374,0.47048846412618417
2008-09-26,idr,9378,0.04266211668806363
2008-09-29,idr,NA,NA
2008-09-30,idr,NA,NA
2008-10-01,idr,NA,NA
2008-10-02,idr,NA,NA
2008-10-03,idr,NA,NA
2008-10-06,idr,9555,NA
2008-10-07,idr,9657,1.0618463292544789
2008-10-08,idr,9593,-0.6649375148970904
2008-10-09,idr,9625,0.3330214338037152
2008-10-10,idr,9651,0.26976567511507454
2008-10-13,idr,9865,2.1931602549580376
2008-10-14,idr,9708,-1.604285161022467
2008-10-15,idr,9772,0.6570865531140058
2008-10-16,idr,9821,0.5001796780142342
2008-10-17,idr,9785,-0.3672349327597857
2008-10-20,idr,9805,0.2041858800270191
2008-10-21,idr,9804,-0.0101993982442039
2008-10-22,idr,9880,0.7722046093910251
2008-10-23,idr,9930,0.504796629730464
2008-10-24,idr,9963,0.3317753005637414
2008-10-27,idr,10315,3.4720915460496826
2008-10-28,idr,11743,12.96581718597274
2008-10-29,idr,10900,-7.449452914784516
2008-10-30,idr,10600,-2.790878811707742
2008-10-31,idr,10995,3.658662288870396
2008-11-03,idr,10800,-1.7894489876550068
2008-11-04,idr,11102,2.7579138137795667
2008-11-05,idr,10920,-1.652930195121094
2008-11-06,idr,11098,1.616894158694926
2008-11-07,idr,11110,0.10806917478305422
2008-11-10,idr,11000,-0.9950330853168764
2008-11-11,idr,11163,1.470946523422434
2008-11-12,idr,11521,3.156671902332242
2008-11-13,idr,11913,3.3458783761306066
2008-11-14,idr,11783,-1.0972426086020448
2008-11-17,idr,11836,0.4487919806759777
2008-11-18,idr,11925,0.749130223644201
2008-11-19,idr,11957,0.26798441630386804
2008-11-20,idr,12230,2.257506876163795
2008-11-21,idr,12300,0.57073126792897
2008-11-24,idr,12400,0.809721023262
2008-11-25,idr,12400,0
2008-11-26,idr,12400,0
2008-11-27,idr,12214,-1.511363781004782
2008-11-28,idr,12151,-0.5171363874469037
2008-12-01,idr,12224,0.5989761497691148
2008-12-02,idr,12300,0.6198029954205708
2008-12-03,idr,12125,-1.4329825554824538
2008-12-04,idr,12075,-0.41322372849101896
2008-12-05,idr,11900,-1.459879942115272
2008-12-08,idr,NA,NA
2008-12-09,idr,11363,NA
2008-12-10,idr,10885,-4.2976768249360475
2008-12-11,idr,11050,1.5044733277251865
2008-12-12,idr,11050,0
2008-12-15,idr,11100,0.4514680354525069
2008-12-16,idr,11075,-0.22547923870881448
2008-12-17,idr,10950,-1.1350859668690203
2008-12-18,idr,10950,0
2008-12-19,idr,11000,0.45558165358610125
2008-12-22,idr,11050,0.4535155165392269
2008-12-23,idr,11025,-0.22650066308536057
2008-12-24,idr,11150,1.1274076573219105
2008-12-26,idr,NA,NA
2008-12-29,idr,NA,NA
2008-12-30,idr,10950,NA
2008-12-31,idr,10950,0
2009-01-02,idr,NA,NA
2009-01-05,idr,10950,NA
2009-01-06,idr,11050,0.909097170125328
2009-01-07,idr,10863,-1.7067908512148122
2009-01-08,idr,10940,0.7063277542220803
2009-01-09,idr,11050,1.000463096992732
2009-01-12,idr,11120,0.6314860858672944
2009-01-13,idr,11221,0.9041733860293276
2009-01-14,idr,11168,-0.4734476662711984
2009-01-15,idr,11193,0.2236036887113713
2009-01-16,idr,11169,-0.21464993484414663
2009-01-19,idr,11163,-0.05373455260944126
2009-01-20,idr,11230,0.5984030717756994
2009-01-21,idr,11235,0.0445136886940034
2009-01-22,idr,11211,-0.21384664658352648
2009-01-23,idr,11303,0.817273803713725
2009-01-26,idr,NA,NA
2009-01-27,idr,11275,NA
2009-01-28,idr,11351,0.6717960384460042
2009-01-29,idr,11330,-0.1851770733287239
2009-01-30,idr,11355,0.22041005176074435
2009-02-02,idr,11700,2.993066624618912
2009-02-03,idr,11719,0.1622614472754691
2009-02-04,idr,11685,-0.2905488285644964
2009-02-05,idr,11788,0.8776096884627549
2009-02-06,idr,11750,-0.3228824285280041
2009-02-09,idr,11700,-0.4264398786457235
2009-02-10,idr,11775,0.6389798098769717
2009-02-11,idr,11850,0.6349227678660085
2009-02-12,idr,11866,0.1349300255309771
2009-02-13,idr,11785,-0.6849631448355709
2009-02-16,idr,11871,0.7270914683301655
2009-02-17,idr,11900,0.2439949046086909
2009-02-18,idr,11925,0.20986366569211157
2009-02-19,idr,11975,0.41841065225742824
2009-02-20,idr,11988,0.10850061574387836
2009-02-23,idr,11950,-0.317487107689729
2009-02-24,idr,11938,-0.10046886310615122
2009-02-25,idr,11935,-0.02513299556650139
2009-02-26,idr,11975,0.3345883506185032
2009-02-27,idr,11980,0.04174493903246201
2009-03-02,idr,12023,0.3582889305468129
2009-03-03,idr,12020,-0.02495528857107132
2009-03-04,idr,12033,0.10809463489653837
2009-03-05,idr,12025,-0.06650594642021446
2009-03-06,idr,12065,0.3320883085171644
2009-03-09,idr,NA,NA
2009-03-10,idr,12040,NA
2009-03-11,idr,11840,-1.67508104248153
2009-03-12,idr,11980,1.1754963231444648
2009-03-13,idr,11990,0.08343763521185821
2009-03-16,idr,11980,-0.08343763521185821
2009-03-17,idr,11958,-0.18380822285912757
2009-03-18,idr,11979,0.17546062904809645
2009-03-19,idr,11900,-0.6616716631709707
2009-03-20,idr,11833,-0.5646161715061382
2009-03-23,idr,11760,-0.6188295931941923
2009-03-24,idr,11435,-2.8025114995735123
2009-03-25,idr,11530,0.8273506806222741
2009-03-26,idr,NA,NA
2009-03-27,idr,11495,NA
2009-03-30,idr,11530,0.304017606582363
2009-03-31,idr,11575,0.3895265691330252
2009-04-01,idr,11620,0.3880151451467029
2009-04-02,idr,11561,-0.5090386730580931
2009-04-03,idr,11397,-1.4287201819586317
2009-04-06,idr,11345,-0.4573044641793089
2009-04-07,idr,11380,0.3080310466380354
2009-04-08,idr,11380,0
2009-04-09,idr,NA,NA
2009-04-10,idr,NA,NA
2009-04-13,idr,11125,NA
2009-04-14,idr,10981,-1.3028321436726389
2009-04-15,idr,10880,-0.9240265187779428
2009-04-16,idr,10695,-1.7149898893428883
2009-04-17,idr,10700,0.04673989334911255
2009-04-20,idr,10750,0.46620131058130454
2009-04-21,idr,10850,0.9259325412795504
2009-04-22,idr,10838,-0.1106602842545712
2009-04-23,idr,10940,0.9367319849912904
2009-04-24,idr,10818,-1.121438354459947
2009-04-27,idr,10830,0.11086475636634674
2009-04-28,idr,10840,0.0922934998600411
2009-04-29,idr,10859,0.17512332232634265
2009-04-30,idr,10713,-1.3536271954341927
2009-05-01,idr,10655,-0.5428691729841617
2009-05-04,idr,10485,-1.6083601196696051
2009-05-05,idr,10415,-0.6698589640947716
2009-05-06,idr,10505,0.8604259584027218
2009-05-07,idr,10360,-1.3899097465627008
2009-05-08,idr,10415,0.529483788159979
2009-05-11,idr,10308,-1.032678192281722
2009-05-12,idr,10412,1.0038694342199506
2009-05-13,idr,10324,-0.8487705275950219
2009-05-14,idr,10442,1.1364853131992092
2009-05-15,idr,10393,-0.47036323820748294
2009-05-18,idr,10480,0.8336176286610097
2009-05-19,idr,10360,-1.1516442061559218
2009-05-20,idr,10375,0.14468292854257214
2009-05-21,idr,NA,NA
2009-05-22,idr,10265,NA
2009-05-25,idr,10288,0.223811702436727
2009-05-26,idr,10331,0.41709163720451414
2009-05-27,idr,10320,-0.10653238138917942
2009-05-28,idr,10380,0.579711768432567
2009-05-29,idr,10340,-0.3861008657459308
2009-06-01,idr,10263,-0.7474674416705795
2009-06-02,idr,10250,-0.12674890791597448
2009-06-03,idr,10230,-0.1953125620882901
2009-06-04,idr,10163,-0.6570905807905092
2009-06-05,idr,10039,-1.2276166446239856
2009-06-08,idr,9985,-0.5393540841611255
2009-06-09,idr,10076,0.9072391622584774
2009-06-10,idr,10034,-0.4177032428302141
2009-06-11,idr,10053,0.18917713612225384
2009-06-12,idr,NA,NA
2009-06-15,idr,10135,NA
2009-06-16,idr,10190,0.5412067330670567
2009-06-17,idr,10250,0.5870858349783958
2009-06-18,idr,10268,0.17545574244763884
2009-06-19,idr,10375,1.036680310786764
2009-06-22,idr,10375,0
2009-06-23,idr,10438,0.6053927104460399
2009-06-24,idr,10435,-0.02874526920582099
2009-06-25,idr,10292,-1.3798646109666637
2009-06-26,idr,10130,-1.586557615890527
2009-06-29,idr,10235,1.0311900852661535
2009-06-30,idr,10225,-0.09775171843884324
2009-07-01,idr,10255,0.29296895954793456
2009-07-02,idr,10165,-0.8814944444035078
2009-07-03,idr,10255,0.8814944444035078
2009-07-06,idr,10230,-0.24408115608096637
2009-07-07,idr,10240,0.09770396478270273
2009-07-08,idr,10240,0
2009-07-09,idr,10200,-0.3913899321137393
2009-07-10,idr,10147,-0.5209624993279149
2009-07-13,idr,10190,0.42287519376884575
2009-07-14,idr,10220,0.29397375409239146
2009-07-15,idr,10160,-0.5888142625222414
2009-07-16,idr,10090,-0.6913607784817088
2009-07-17,idr,10180,0.8880176756857594
2009-07-20,idr,NA,NA
2009-07-21,idr,10050,NA
2009-07-22,idr,10065,0.14914245866695097
2009-07-23,idr,10063,-0.01987281405586571
2009-07-24,idr,9995,-0.678036299883189
2009-07-27,idr,9978,-0.17022985135177748
2009-07-28,idr,9970,-0.08020854651000775
2009-07-29,idr,9975,0.05013788021805965
2009-07-30,idr,9990,0.15026298845359776
2009-07-31,idr,9920,-0.7031671363680658
2009-08-03,idr,9890,-0.3028775662160754
2009-08-04,idr,9850,-0.40526904506243966
2009-08-05,idr,9888,0.3850445531337954
2009-08-06,idr,9895,0.07076783391948283
2009-08-07,idr,9920,0.2523342242252369
2009-08-10,idr,9920,0
2009-08-11,idr,9945,0.2516991009153813
2009-08-12,idr,9940,-0.05028916374527625
2009-08-13,idr,9950,0.1005530502018459
2009-08-14,idr,9930,-0.20120731134198877
2009-08-17,idr,NA,NA
2009-08-18,idr,9980,NA
2009-08-19,idr,10000,0.20020026706735192
2009-08-20,idr,10090,0.8959741371471708
2009-08-21,idr,10028,-0.6163654069471391
2009-08-24,idr,9976,-0.5198971918311202
2009-08-25,idr,10010,0.34023849493927116
2009-08-26,idr,10035,0.24943889211730408
2009-08-27,idr,10145,1.0901991029475866
2009-08-28,idr,10100,-0.4445549430563744
2009-08-31,idr,10060,-0.3968259175620048
2009-09-01,idr,10120,0.5946499187725607
2009-09-02,idr,10155,0.34525311730284614
2009-09-03,idr,10150,-0.04924895445519439
2009-09-04,idr,10138,-0.11829654376374066
2009-09-07,idr,10070,-0.6730033319687578
2009-09-08,idr,10038,-0.3182815497728697
2009-09-09,idr,9925,-1.1321064659487234
2009-09-10,idr,9934,0.09063901119041871
2009-09-11,idr,9920,-0.1410295388376781
2009-09-14,idr,9958,0.3823326923209081
2009-09-15,idr,9936,-0.22117230288678513
2009-09-16,idr,9830,-1.0725591032048951
2009-09-17,idr,9580,-2.5761342176304325
2009-09-18,idr,NA,NA
2009-09-21,idr,NA,NA
2009-09-22,idr,NA,NA
2009-09-23,idr,NA,NA
2009-09-24,idr,9644,NA
2009-09-25,idr,9709,0.671733006908326
2009-09-28,idr,9720,0.11323280843402728
2009-09-29,idr,9705,-0.15444018513743885
2009-09-30,idr,9681,-0.2476014883038502
2009-10-01,idr,9625,-0.5801321564087303
2009-10-02,idr,9646,0.2179441472932808
2009-10-05,idr,9575,-0.7387786580069999
2009-10-06,idr,9463,-1.1766077540615427
2009-10-07,idr,9456,-0.07399968623520436
2009-10-08,idr,9368,-0.9349834368327592
2009-10-09,idr,9421,0.5641613771114606
2009-10-12,idr,9490,0.7297372555306936
2009-10-13,idr,9445,-0.4753111668364341
2009-10-14,idr,9380,-0.6905737935339218
2009-10-15,idr,9293,-0.931833444293062
2009-10-16,idr,9360,0.7183861914297651
2009-10-19,idr,9477,1.2422519998557036
2009-10-20,idr,9365,-1.1888474592005591
2009-10-21,idr,9475,1.167741507243747
2009-10-22,idr,9480,0.05275652984408907
2009-10-23,idr,9488,0.08435259884400637
2009-10-26,idr,9423,-0.6874333030751245
2009-10-27,idr,9565,1.4957093667597119
2009-10-28,idr,9595,0.3131526567447196
2009-10-29,idr,9685,0.9336167399295549
2009-10-30,idr,9545,-1.456083968124844
2009-11-02,idr,9610,0.6786765804490003
2009-11-03,idr,9545,-0.6786765804490003
2009-11-04,idr,9605,0.6266339042809932
2009-11-05,idr,9506,-1.0360618028702362
2009-11-06,idr,9475,-0.3266427223328705
2009-11-09,idr,9420,-0.5821662380217418
2009-11-10,idr,9452,0.33912707363903394
2009-11-11,idr,9420,-0.33912707363903394
2009-11-12,idr,9403,-0.18063012933318137
2009-11-13,idr,9415,0.12753748141758336
2009-11-16,idr,9348,-0.714174543250401
2009-11-17,idr,9405,0.6079046076381545
2009-11-18,idr,9425,0.21242705810813337
2009-11-19,idr,9470,0.4763173863912229
2009-11-20,idr,9581,1.1653063470749458
2009-11-23,idr,9468,-1.1864279016998935
2009-11-24,idr,9498,0.31635584751921186
2009-11-25,idr,9460,-0.4008867063141963
2009-11-26,idr,9413,-0.49806704987052086
2009-11-27,idr,NA,NA
2009-11-30,idr,9480,NA
2009-12-01,idr,9485,0.05272871200467932
2009-12-02,idr,9416,-0.7301233429000575
2009-12-03,idr,9445,0.3075130995496167
2009-12-04,idr,9436,-0.0953339408043874
2009-12-07,idr,9455,0.2011540564991421
2009-12-08,idr,9448,-0.07406232153588377
2009-12-09,idr,9470,0.23258283029257143
2009-12-10,idr,9435,-0.37027283774726527
2009-12-11,idr,9442,0.07416433035807302
2009-12-14,idr,9460,0.1904560939692601
2009-12-15,idr,9472,0.12676950778622853
2009-12-16,idr,9480,0.08442381252802278
2009-12-17,idr,9485,0.05272871200467932
2009-12-18,idr,NA,NA
2009-12-21,idr,9498,NA
2009-12-22,idr,9505,0.07367258134625132
2009-12-23,idr,9505,0
2009-12-24,idr,NA,NA
2009-12-28,idr,9440,NA
2009-12-29,idr,9445,0.05295207960624992
2009-12-30,idr,9433,-0.1271321285756244
2009-12-31,idr,9400,-0.3504490391758708
2010-01-04,idr,9330,-0.7474674416705795
2010-01-05,idr,9308,-0.23607694192069317
2010-01-06,idr,9308,0
2010-01-07,idr,9228,-0.8631905128536843
2010-01-08,idr,9240,0.12995453420838743
2010-01-11,idr,9130,-1.19761910467151
2010-01-12,idr,9185,0.6006024060212667
2010-01-13,idr,9180,-0.05445140346900246
2010-01-14,idr,9150,-0.3273325344968825
2010-01-15,idr,9205,0.5992935397610921
2010-01-18,idr,9230,0.27122338297189685
2010-01-19,idr,9225,-0.05418585881695748
2010-01-20,idr,9275,0.5405418566907016
2010-01-21,idr,9319,0.473271831002009
2010-01-22,idr,9388,0.7376951185259273
2010-01-25,idr,9340,-0.5126025748026564
2010-01-26,idr,9315,-0.2680248187198586
2010-01-27,idr,9380,0.6953758964581169
2010-01-28,idr,9408,0.29806281381379307
2010-01-29,idr,9365,-0.45810552602194576
2010-02-01,idr,9395,0.31982969693764574
2010-02-02,idr,9370,-0.2664536615098356
2010-02-03,idr,9345,-0.26716553428034473
2010-02-04,idr,9325,-0.2142475377647557
2010-02-05,idr,9393,0.726576548249902
2010-02-08,idr,9413,0.2126981552704521
2010-02-09,idr,9388,-0.2659434576305131
2010-02-10,idr,9350,-0.40559346881821057
2010-02-11,idr,9360,0.1068947188905156
2010-02-12,idr,9371,0.11745236521853997
2010-02-15,idr,9340,-0.33135619009350137
2010-02-16,idr,9337,-0.03212507389616093
2010-02-17,idr,9280,-0.6123454703679698
2010-02-18,idr,9325,0.48374187317694606
2010-02-19,idr,9358,0.35326269141453537
2010-02-22,idr,9292,-0.707777753586214
2010-02-23,idr,9318,0.27941984864430225
2010-02-24,idr,9321,0.03219056844141477
2010-02-25,idr,9335,0.1500857914667364
2010-02-26,idr,9335,0
2010-03-01,idr,9313,-0.235950345416569
2010-03-02,idr,9275,-0.408866504602301
2010-03-03,idr,9277,0.02156101776371599
2010-03-04,idr,9265,-0.12943589338121342
2010-03-05,idr,9265,0
2010-03-08,idr,9200,-0.7040375682327848
2010-03-09,idr,9198,-0.02174149372624612
2010-03-10,idr,9188,-0.10877842908811886
2010-03-11,idr,9185,-0.03265661597620095
2010-03-12,idr,9183,-0.02177700357037793
2010-03-15,idr,9175,-0.08715546907520633
2010-03-16,idr,NA,NA
2010-03-17,idr,9149,NA
2010-03-18,idr,9120,-0.3174779611157419
2010-03-19,idr,NA,NA
2010-03-22,idr,9116,NA
2010-03-23,idr,9119,0.03290375680897739
2010-03-24,idr,9120,0.01096551347128382
2010-03-25,idr,9138,0.1971739054839716
2010-03-26,idr,9136,-0.02188902274262716
2010-03-29,idr,9090,-0.5047744724267389
2010-03-30,idr,9070,-0.22026440623417187
2010-03-31,idr,9115,0.49491440035804857
2010-04-01,idr,9075,-0.43980279797111166
2010-04-02,idr,NA,NA
2010-04-05,idr,9055,NA
2010-04-06,idr,9045,-0.110497248811825
2010-04-07,idr,9037,-0.08848579274403079
2010-04-08,idr,9064,0.29832628058876764
2010-04-09,idr,9049,-0.16562693567099274
2010-04-12,idr,9003,-0.5096399242656702
2010-04-13,idr,9020,0.1886478948193826
2010-04-14,idr,9009,-0.12202564052294916
2010-04-15,idr,9004,-0.05551546248181438
2010-04-16,idr,9018,0.15536569544067902
2010-04-19,idr,9046,0.31000910567602347
2010-04-20,idr,9028,-0.19918121003623668
2010-04-21,idr,9007,-0.23288061536845817
2010-04-22,idr,9027,0.22180335144117436
2010-04-23,idr,9016,-0.12193095785413276
2010-04-26,idr,9001,-0.16650944625276054
2010-04-27,idr,9013,0.1332297299324381
2010-04-28,idr,9023,0.11088934380918404
2010-04-29,idr,9022,-0.0110834026159523
2010-04-30,idr,9012,-0.11090164162066428
2010-05-03,idr,9030,0.1995344858896075
2010-05-04,idr,9017,-0.14406829111237585
2010-05-05,idr,9053,0.39845099755329016
2010-05-06,idr,9205,1.665062019173824
2010-05-07,idr,9293,0.9514613890161172
2010-05-10,idr,9120,-1.87916244889621
2010-05-11,idr,9073,-0.516683389874828
2010-05-12,idr,9115,0.46184379431331024
2010-05-13,idr,NA,NA
2010-05-14,idr,9094,NA
2010-05-17,idr,9145,0.5592426440010456
2010-05-18,idr,9133,-0.13130541332859735
2010-05-19,idr,9168,0.38249322628409743
2010-05-20,idr,9205,0.4027654712658091
2010-05-21,idr,9335,1.402396230864511
2010-05-24,idr,9269,-0.7095278099990665
2010-05-25,idr,9335,0.7095278099990665
2010-05-26,idr,9373,0.40624387706618137
2010-05-27,idr,9338,-0.3741119215602495
2010-05-28,idr,NA,NA
2010-06-01,idr,9210,NA
2010-06-02,idr,9235,0.2710763383987569
2010-06-03,idr,9190,-0.48846772836075303
2010-06-04,idr,9204,0.15222358055240193
2010-06-07,idr,9295,0.9838449000287852
2010-06-08,idr,9265,-0.323276143608453
2010-06-09,idr,9238,-0.2918447728909257
2010-06-10,idr,9250,0.12981395159208375
2010-06-11,idr,9200,-0.5420067469339429
2010-06-14,idr,9184,-0.17406444777847696
2010-06-15,idr,9179,-0.05445733402567043
2010-06-16,idr,9160,-0.2072087550914148
2010-06-17,idr,9167,0.07639002935988515
2010-06-18,idr,9135,-0.34968891496678367
2010-06-21,idr,9015,-1.32233331746896
2010-06-22,idr,9033,0.19946815124249895
2010-06-23,idr,9055,0.2432553167670548
2010-06-24,idr,9043,-0.1326113577032828
2010-06-25,idr,9050,0.07737799534908163
2010-06-28,idr,9040,-0.11055833077495691
2010-06-29,idr,9033,-0.07746362363789672
2010-06-30,idr,9083,0.5519996352370882
2010-07-01,idr,9094,0.12103208827412004
2010-07-02,idr,9048,-0.5071116588998947
2010-07-06,idr,9088,0.44111231649761606
2010-07-07,idr,9074,-0.1541680737023654
2010-07-08,idr,9070,-0.04409171147266022
2010-07-09,idr,9064,-0.06617404013393724
2010-07-12,idr,9050,-0.15457660138711304
2010-07-13,idr,9056,0.06627637489931004
2010-07-14,idr,9048,-0.0883782647008502
2010-07-15,idr,9047,-0.01105277702144746
2010-07-16,idr,9048,0.01105277702144746
2010-07-19,idr,9076,0.30898281037767816
2010-07-20,idr,9058,-0.1985221783574076
2010-07-21,idr,9052,-0.06626173627317655
2010-07-22,idr,9069,0.18762766941406991
2010-07-23,idr,9055,-0.15449131300542265
2010-07-26,idr,9040,-0.1657916931291581
2010-07-27,idr,9014,-0.288025013562887
2010-07-28,idr,9023,0.0997948743908239
2010-07-29,idr,9002,-0.2330098141623438
2010-07-30,idr,8952,-0.5569803861117606
2010-08-02,idr,8938,-0.156512049836266
2010-08-03,idr,8941,0.03355892419207862
2010-08-04,idr,8945,0.0447277207500818
2010-08-05,idr,8956,0.1228981775826199
2010-08-06,idr,8942,-0.1564420924719201
2010-08-09,idr,8932,-0.11189438338785608
2010-08-10,idr,8953,0.23483376741086912
2010-08-11,idr,8966,0.14509740812282956
2010-08-12,idr,9007,0.45624070683576434
2010-08-13,idr,8990,-0.1889204318075599
2010-08-16,idr,8988,-0.0222494160446729
2010-08-17,idr,NA,NA
2010-08-18,idr,8969,NA
2010-08-19,idr,8967,-0.02230151659556867
2010-08-20,idr,8965,-0.02230649128147632
2010-08-23,idr,8978,0.14490333026433433
2010-08-24,idr,8974,-0.04456328059490033
2010-08-25,idr,8976,0.02228412265505852
2010-08-26,idr,8984,0.08908686558015688
2010-08-27,idr,8990,0.0667631047386763
