date,idr,myr,php,sgd,thb
2006-01-02,9795,NA,53.062,NA,NA
2006-01-03,9775,NA,52.903,1.6574,40.893
2006-01-04,9670,3.7748,52.652,1.6476,NA
2006-01-05,9650,3.7659,52.43,1.6465,NA
2006-01-06,NA,3.7555,52.469,1.6479,NA
2006-01-09,9460,3.7485,52.646,1.6347,39.802
2006-01-10,NA,NA,52.421,NA,39.878
2006-01-11,9500,3.7503,52.549,1.6366,39.873
2006-01-12,9385,3.7418,52.65,1.6247,NA
2006-01-13,9390,3.7423,52.453,1.6308,NA
2006-01-16,9370,3.7364,52.44,1.6254,39.56
2006-01-17,9470,3.749,52.453,1.6321,39.726
2006-01-18,9495,3.755,52.615,1.6333,39.625
2006-01-19,9480,3.7545,52.772,1.6313,NA
2006-01-20,NA,3.748,52.823,1.6325,NA
2006-01-23,9415,3.75,52.867,1.6217,39.12
2006-01-24,9440,3.7485,52.867,1.6223,NA
2006-01-25,9465,3.75,52.747,1.6235,NA
2006-01-26,9355,3.748,52.556,1.6209,NA
2006-01-27,9370,3.751,52.431,1.6244,38.7374
2006-01-30,NA,NA,52.435,NA,38.8141
2006-01-31,NA,NA,52.336,NA,39.078
2006-02-01,9320,NA,52.167,1.6231,NA
2006-02-02,9335,NA,52.081,1.6317,NA
2006-02-03,9310,3.7525,52.097,1.6326,NA
2006-02-06,9280,3.7409,51.949,1.627,NA
2006-02-07,9220,3.7348,51.698,1.6319,NA
2006-02-08,9230,3.735,51.673,1.6309,NA
2006-02-09,NA,3.73,51.759,1.6321,NA
2006-02-10,9200,NA,51.856,1.6299,NA
2006-02-13,9230,3.723,51.499,1.6292,NA
2006-02-14,9233,3.723,51.555,1.6283,NA
2006-02-15,9215,3.722,51.568,1.6293,NA
2006-02-16,9220,3.724,51.55,1.631,NA
2006-02-17,9225,3.723,51.639,1.636,NA
2006-02-20,9230,3.7195,51.777,1.6301,39.322
2006-02-21,9240,3.7208,51.908,1.63,NA
2006-02-22,9265,3.7195,51.959,1.6294,NA
2006-02-23,9335,3.7195,51.734,1.6313,NA
2006-02-24,NA,3.7153,51.77,1.6264,NA
2006-02-27,9270,3.7135,52.009,1.6233,NA
2006-02-28,9230,3.7135,52.088,1.6247,39.309
2006-03-01,9170,3.7115,51.725,1.6197,NA
2006-03-02,9200,3.7093,51.43,1.619,NA
2006-03-03,9195,NA,51.26,1.6196,NA
2006-03-06,9197,3.7063,51.192,1.6233,NA
2006-03-07,9195,3.7093,51.102,1.6265,38.918
2006-03-08,9280,3.7172,50.963,1.6314,38.134
2006-03-09,9370,3.725,51.313,1.6317,NA
2006-03-10,9305,3.724,51.484,1.6299,39.109
2006-03-13,9245,3.7185,51.408,1.6277,39.146
2006-03-14,9210,3.719,51.259,1.6252,39.166
2006-03-15,9143,3.7075,51.193,1.6222,39.188
2006-03-16,9143,3.7035,51.047,1.6183,39.107
2006-03-17,9170,3.704,51.092,1.618,NA
2006-03-20,9130,NA,51.066,1.617,38.746
2006-03-21,9130,NA,51.042,1.616,38.79
2006-03-22,9120,3.692,51.094,1.6193,38.942
2006-03-23,9090,3.69,51.163,1.6174,NA
2006-03-24,9110,3.6965,51.154,1.6207,39.04
2006-03-27,9095,3.6925,51.211,1.6163,39.14
2006-03-28,9030,3.6945,51.17,1.6192,38.931
2006-03-29,9075,3.696,51.145,1.6211,38.876
2006-03-30,NA,3.6945,51.238,1.6206,38.993
2006-03-31,NA,3.686,51.284,1.6183,38.871
2006-04-03,9045,3.6818,51.158,1.617,38.834
2006-04-04,9010,3.681,51.089,1.6156,38.916
2006-04-05,8995,3.6728,51.002,1.6048,38.704
2006-04-06,9000,3.6708,50.997,1.6065,NA
2006-04-07,9005,3.6698,51.119,1.6048,38.327
2006-04-10,NA,3.668,51.101,1.6038,38.202
2006-04-11,8990,NA,51.132,1.6112,38.085
2006-04-12,8995,3.6673,51.22,1.611,37.985
2006-04-13,9010,3.6775,NA,1.6093,NA
2006-04-14,NA,3.673,NA,NA,NA
2006-04-17,8985,3.6705,51.257,1.6029,NA
2006-04-18,8980,3.6705,51.281,1.6031,37.941
2006-04-19,8970,3.668,51.468,1.5989,NA
2006-04-20,8910,3.6645,51.423,1.5988,37.962
2006-04-21,8900,3.662,51.382,1.5982,37.76
2006-04-24,8845,3.6523,51.658,1.592,37.841
2006-04-25,8805,3.6433,51.666,1.5878,NA
2006-04-26,8835,3.6435,51.807,1.5911,NA
2006-04-27,8810,3.632,51.889,1.5868,37.711
2006-04-28,8775,3.6255,51.826,1.5831,37.524
2006-05-01,8785,NA,NA,NA,NA
2006-05-02,8770,3.6148,51.777,1.58,37.524
2006-05-03,8767,3.609,51.632,1.5735,37.63
2006-05-04,8775,3.614,51.396,1.5759,37.56
2006-05-05,8785,3.6065,51.46,1.578,NA
2006-05-08,8735,3.5963,51.517,1.5648,NA
2006-05-09,8760,3.5963,51.392,1.5716,37.537
2006-05-10,8725,3.584,51.389,1.5664,37.669
2006-05-11,8740,3.5825,51.526,1.5696,37.626
2006-05-12,8720,NA,51.604,NA,NA
2006-05-15,8895,3.6025,51.712,1.5696,37.787
2006-05-16,9175,3.6165,52.068,1.5814,37.985
2006-05-17,9060,3.586,52.364,1.5717,38.248
2006-05-18,9230,3.615,52.12,1.5789,37.869
2006-05-19,NA,3.613,52.572,1.5811,38.194
2006-05-22,9275,3.634,52.629,1.5911,38.085
2006-05-23,9320,3.6295,52.824,1.5827,38.357
2006-05-24,9310,3.6425,52.722,1.5894,38.286
2006-05-25,NA,3.65,52.883,1.5861,38.498
2006-05-26,NA,3.6455,52.92,1.5788,38.345
2006-05-29,NA,3.635,52.822,1.5788,38.228
2006-05-30,NA,3.6215,52.817,1.5783,NA
2006-05-31,9220,3.629,52.654,1.5764,38.198
2006-06-01,9260,3.637,52.82,1.5807,38.129
2006-06-02,9280,3.638,52.912,1.5803,38.202
2006-06-05,NA,3.6345,52.846,1.5734,38.206
2006-06-06,9300,3.6435,52.694,1.5787,38.099
2006-06-07,9355,3.6538,52.84,1.5825,38.171
2006-06-08,9395,3.667,52.916,1.5871,38.302
2006-06-09,9445,3.6685,53.034,1.592,38.438
2006-06-12,9410,3.6735,NA,1.5925,NA
2006-06-13,9440,3.686,53.198,1.5989,NA
2006-06-14,9520,3.6905,53.309,1.5987,NA
2006-06-15,9410,3.6615,53.319,1.5934,38.489
2006-06-16,9320,3.6435,53.104,1.5873,38.394
2006-06-19,9345,3.664,53.055,1.5975,NA
2006-06-20,9410,3.6715,53.3,1.5957,38.468
2006-06-21,9345,3.6595,53.313,1.5894,38.38
2006-06-22,9325,3.634,53.206,1.5885,38.311
2006-06-23,9405,3.6765,53.232,1.5952,NA
2006-06-26,9405,3.6945,53.283,1.5992,38.448
2006-06-27,9380,3.6815,53.385,1.596,38.485
2006-06-28,9355,3.6845,53.423,1.5963,38.423
2006-06-29,9335,3.6875,53.514,1.5983,NA
2006-06-30,9300,3.675,53.587,1.5894,38.462
2006-07-03,9165,3.6625,53.22,1.5826,38.084
2006-07-04,9080,3.6505,53.055,1.5809,37.91
2006-07-05,9075,3.6435,52.776,1.5815,NA
2006-07-06,9150,NA,52.742,1.5852,NA
2006-07-07,9070,3.656,52.821,1.5806,38.264
2006-07-10,9035,3.6375,52.507,1.5741,NA
2006-07-11,9030,3.6505,52.135,1.5772,NA
2006-07-12,9035,3.652,52.2,1.5787,37.838
2006-07-13,9090,3.6615,52.196,1.5819,NA
2006-07-14,9210,3.675,52.24,1.5862,37.936
2006-07-17,9210,3.684,52.456,1.5908,38.035
2006-07-18,9245,3.6875,52.608,1.5926,38.151
2006-07-19,9235,3.6865,52.662,1.592,38.153
2006-07-20,9160,3.682,52.673,1.5875,38.196
2006-07-21,9145,3.684,52.383,1.5852,38.044
2006-07-24,9170,3.6875,NA,1.585,37.985
2006-07-25,9160,3.6915,52.201,1.5852,NA
2006-07-26,9130,3.688,51.971,1.5852,37.974
2006-07-27,9075,3.6725,51.886,1.5786,NA
2006-07-28,9095,3.673,51.596,1.58,NA
2006-07-31,9070,3.6535,51.624,1.5777,37.839
2006-08-01,9085,3.665,51.442,1.5777,37.849
2006-08-02,9100,3.6695,51.575,1.5789,NA
2006-08-03,9130,3.6795,51.581,1.5798,37.88
2006-08-04,9090,3.6795,51.638,1.577,37.913
2006-08-07,9060,3.6585,51.573,1.5717,37.874
2006-08-08,9080,3.6665,51.383,1.5734,37.728
2006-08-09,9095,3.6775,51.393,NA,37.725
2006-08-10,9075,3.664,51.433,1.5708,NA
2006-08-11,9055,3.6755,51.265,1.5753,37.5
2006-08-14,9090,3.6845,51.304,1.5789,NA
2006-08-15,9100,3.6815,51.299,1.5812,37.376
2006-08-16,9095,3.6815,51.442,1.5778,37.405
2006-08-17,NA,3.6775,51.336,1.5748,37.394
2006-08-18,NA,3.676,51.133,1.5749,37.561
2006-08-21,NA,3.6695,NA,1.572,NA
2006-08-22,9075,3.6755,51.16,1.5735,37.473
2006-08-23,9080,3.674,51.229,1.5745,37.579
2006-08-24,9125,3.679,51.37,1.5776,NA
2006-08-25,9120,3.675,51.568,1.5772,37.671
2006-08-28,9140,3.683,51.455,1.5786,37.671
2006-08-29,9110,3.6795,51.31,1.5745,37.72
2006-08-30,9080,3.677,51.133,1.5728,37.602
2006-08-31,9100,NA,50.937,1.5729,37.553
2006-09-01,9090,3.679,50.81,1.5722,37.636
2006-09-04,NA,NA,50.755,1.5703,NA
2006-09-05,9070,3.6578,50.527,1.5689,37.38
2006-09-06,9090,3.6475,50.463,1.5685,37.35
2006-09-07,9095,3.6465,50.426,1.5678,37.361
2006-09-08,9100,3.6545,50.365,1.5692,37.383
2006-09-11,9135,3.6688,50.508,1.5726,37.405
2006-09-12,9140,3.6755,50.552,1.5756,37.481
2006-09-13,9155,3.6723,50.524,1.5783,37.449
2006-09-14,9110,3.6715,50.422,1.5761,37.406
2006-09-15,9130,3.6745,50.305,1.5804,37.358
2006-09-18,9125,3.6775,50.269,1.5846,37.298
2006-09-19,9145,3.6865,50.235,1.5891,37.314
2006-09-20,9180,3.6865,50.117,1.5879,NA
2006-09-21,9140,3.6715,50.242,1.582,37.305
2006-09-22,NA,3.676,50.106,1.5838,37.585
2006-09-25,9185,3.678,50.265,1.5841,37.469
2006-09-26,9235,3.679,50.345,1.5845,37.399
2006-09-27,9195,3.6835,50.387,1.5871,37.499
2006-09-28,9205,3.6855,NA,1.5872,37.523
2006-09-29,9235,3.6845,NA,1.5869,37.538
2006-10-02,9228,3.689,50.249,1.5887,NA
2006-10-03,9195,3.6865,50.004,1.5829,37.606
2006-10-04,9215,3.6885,49.908,1.5834,37.572
2006-10-05,9210,3.69,49.985,1.5843,37.587
2006-10-06,9205,3.689,50.04,1.5858,NA
2006-10-09,9220,3.6935,50.005,1.5894,37.589
2006-10-10,9225,3.6925,50.107,1.5884,37.581
2006-10-11,9220,3.697,50.095,1.5879,37.533
2006-10-12,9220,3.694,50.053,1.5872,37.47
2006-10-13,9205,3.681,50.004,1.5832,37.506
2006-10-16,9205,3.686,50.003,1.5854,37.453
2006-10-17,9155,3.6785,50.005,1.5823,37.458
2006-10-18,9164,3.672,49.955,1.5772,37.41
2006-10-19,9150,3.6725,49.935,1.5752,NA
2006-10-20,9160,3.676,50.013,1.5723,37.347
2006-10-23,NA,NA,50.081,1.5733,NA
2006-10-25,NA,NA,50.136,1.5723,37.249
2006-10-26,NA,3.6705,50.012,1.5684,37.132
2006-10-27,NA,3.6545,49.888,1.5659,37.002
2006-10-30,9095,3.64,49.797,1.559,36.893
2006-10-31,9110,3.648,49.805,1.5625,36.748
2006-11-01,9105,3.646,NA,1.5576,36.754
2006-11-02,9110,3.659,49.87,1.5619,36.659
2006-11-03,9112,3.6485,49.729,1.5607,36.695
2006-11-06,9125,NA,49.719,1.5667,36.681
2006-11-07,9130,3.652,49.801,1.5634,36.732
2006-11-08,9110,3.6445,49.838,1.5603,36.664
2006-11-09,9120,3.6478,49.899,1.5613,36.702
2006-11-10,9115,3.6405,49.936,1.5579,36.716
2006-11-13,9120,3.634,49.944,1.5551,36.641
2006-11-14,9128,3.6385,49.784,1.5569,36.512
2006-11-15,9125,3.6455,49.823,1.5579,36.427
2006-11-16,9175,3.6545,50.018,1.5593,36.525
2006-11-17,9165,3.6575,50.119,1.5619,36.517
2006-11-20,9150,3.6475,50.029,1.5578,36.617
2006-11-21,9145,3.6485,49.859,1.5571,NA
2006-11-22,9143,3.6465,49.883,1.5572,36.592
2006-11-27,9133,3.6315,49.755,1.5511,36.548
2006-11-28,9170,3.64,49.661,1.5503,36.43
2006-11-29,9155,3.6325,49.816,1.5461,NA
2006-11-30,9165,3.618,49.763,1.5442,NA
2006-12-01,9140,3.597,NA,1.5429,36.019
2006-12-04,9165,3.5875,49.695,1.5431,35.838
2006-12-05,9145,3.579,49.626,1.5414,NA
2006-12-06,9105,3.559,49.612,1.5377,NA
2006-12-07,9100,3.5445,49.52,1.5389,35.647
2006-12-08,9065,3.5565,49.488,1.5402,35.609
2006-12-11,9095,3.555,49.604,1.546,NA
2006-12-12,9075,3.5435,49.659,1.5394,NA
2006-12-13,9065,3.5445,49.509,1.5397,35.327
2006-12-14,9075,3.5535,49.468,1.5407,35.296
2006-12-15,9074,3.5488,49.428,1.5401,35.245
2006-12-18,9075,3.554,49.406,1.5414,35.232
2006-12-19,9100,3.562,49.339,1.5464,35.337
2006-12-20,9110,3.5555,49.566,1.5407,35.815
2006-12-21,9095,3.547,49.422,1.5413,35.723
2006-12-22,9079,3.5403,49.392,1.5396,36.425
2006-12-26,9073,3.5385,NA,1.5405,NA
2006-12-27,NA,3.538,49.328,1.5393,NA
2006-12-28,9025,3.5303,49.212,1.5365,NA
2006-12-29,9020,NA,49.132,1.5336,NA
2007-01-03,8965,3.513,48.926,1.5303,NA
2007-01-04,8980,3.5165,48.867,1.5329,36.089
2007-01-05,9005,3.515,48.857,1.5364,NA
2007-01-08,9030,3.52,48.857,1.5394,35.987
2007-01-09,9015,3.5065,48.885,1.536,35.963
2007-01-10,9060,3.516,48.706,1.5372,35.926
2007-01-11,9058,3.515,48.834,1.5388,36.062
2007-01-12,9135,3.5185,49,1.5473,36.023
2007-01-15,NA,3.5068,49.018,1.5427,36.06
2007-01-16,9105,3.5045,48.861,1.5399,NA
2007-01-17,9080,3.5025,48.766,1.5384,36.018
2007-01-18,9095,3.502,48.799,1.5372,36.05
2007-01-19,9085,3.502,48.846,1.5364,36.061
2007-01-22,9070,3.5045,48.828,1.5371,36.034
2007-01-23,9105,3.5035,48.983,1.5398,36.029
2007-01-24,9080,3.5015,49.049,1.5355,36.008
2007-01-25,9085,3.5003,48.848,1.5352,35.938
2007-01-26,9115,3.5043,48.885,1.5394,35.808
2007-01-29,9130,NA,49.072,1.5406,35.855
2007-01-30,9115,3.5025,49.156,1.5386,35.823
2007-01-31,9090,3.5015,49.027,1.5369,35.814
2007-02-01,9080,NA,48.902,1.5359,35.803
2007-02-02,9070,3.5005,48.781,1.5364,35.857
2007-02-05,9085,3.5005,48.697,1.5353,35.881
2007-02-06,9055,3.496,48.713,1.5332,35.827
2007-02-07,9045,3.4935,48.565,1.5322,35.804
2007-02-08,9055,3.4955,48.383,1.5327,35.787
2007-02-09,9052,3.4935,48.422,1.5323,35.787
2007-02-12,NA,3.495,48.308,1.535,35.776
2007-02-13,9065,NA,48.352,1.5426,35.771
2007-02-14,9063,3.499,48.452,1.5386,35.78
2007-02-15,9050,3.4965,48.454,1.5357,35.8913
2007-02-16,9045,3.4925,48.27,1.5339,35.8891
2007-02-19,9055,NA,48.152,NA,35.724
2007-02-20,9064,NA,48.062,NA,35.678
2007-02-21,9067,3.495,48.054,1.5336,35.66
2007-02-22,9075,3.4945,48.12,1.5338,35.717
2007-02-23,9085,3.4953,48.268,1.5339,35.737
2007-02-26,9065,3.4913,48.212,1.5283,35.732
2007-02-27,9070,NA,48.173,1.5273,35.631
2007-02-28,9160,3.506,48.287,1.5306,35.567
2007-03-01,9130,3.505,48.583,1.5279,35.446
2007-03-02,9170,3.514,48.571,1.5282,35.449
2007-03-05,9200,3.5153,48.715,1.5263,35.357
2007-03-06,9205,3.516,48.864,1.5304,NA
2007-03-07,9195,3.51,48.776,1.5289,35.267
2007-03-08,9210,3.5115,48.729,1.5268,35.237
2007-03-09,9175,3.5065,48.622,1.5268,35.196
2007-03-12,9170,3.5005,48.51,1.5273,35.225
2007-03-13,9190,3.5023,48.412,1.5276,35.217
2007-03-14,9225,3.5175,48.451,1.5342,35.2776
2007-03-15,9210,3.509,48.728,1.5324,35.073
2007-03-16,9220,3.5128,48.645,1.5295,35.009
2007-03-19,NA,3.504,48.819,1.5254,34.922
2007-03-20,9185,3.4965,48.804,1.5269,NA
2007-03-21,9130,3.4815,48.594,1.5249,34.848
2007-03-22,9100,3.464,48.442,1.5172,34.796
2007-03-23,9115,3.4695,48.261,1.5185,34.685
2007-03-26,9105,3.4695,48.174,1.5182,34.876
2007-03-27,9110,3.452,48.122,1.5174,35.009
2007-03-28,9135,3.4605,48.077,1.5168,35.066
2007-03-29,9145,3.4605,48.218,1.5179,34.945
2007-03-30,9118,3.456,48.262,1.5172,35.023
2007-04-02,9110,3.454,48.217,1.5174,35.021
2007-04-03,9120,3.463,48.294,1.5184,34.989
2007-04-04,9105,3.457,48.268,1.5175,34.984
2007-04-05,9110,3.454,NA,1.5127,34.979
2007-04-06,NA,3.4493,NA,NA,34.922
2007-04-09,9095,3.4465,NA,1.5128,NA
2007-04-10,9097,3.449,48.116,1.5163,34.931
2007-04-11,9110,3.448,47.984,1.5181,34.922
2007-04-12,9100,3.4515,47.94,1.5194,34.979
2007-04-13,9110,3.4418,47.995,1.5166,NA
2007-04-16,9098,3.4375,47.92,1.5139,NA
2007-04-17,9091,3.4353,47.823,1.5136,NA
2007-04-18,9085,3.431,47.718,1.5126,NA
2007-04-19,9090,3.425,47.663,1.5104,34.773
2007-04-20,9097,3.424,47.639,1.5102,34.758
2007-04-23,9096,3.423,47.564,1.5125,34.78
2007-04-24,9094,3.424,47.551,1.5154,34.83
2007-04-25,9090,3.4205,47.634,1.5116,34.838
2007-04-26,9080,NA,47.519,1.5124,34.801
2007-04-27,9090,3.4213,47.449,1.5167,NA
2007-04-30,9083,3.423,47.51,1.5198,34.829
2007-05-01,9083,NA,NA,NA,NA
2007-05-02,9080,NA,47.536,1.5231,NA
2007-05-03,9074,3.4223,47.611,1.5238,34.769
2007-05-04,9011,3.42,47.673,1.5236,34.764
2007-05-07,8875,3.419,47.523,1.5144,NA
2007-05-08,8894,3.414,47.371,1.5144,NA
2007-05-09,8917,3.409,47.325,1.5173,NA
2007-05-10,8764,3.4018,47.293,1.5156,NA
2007-05-11,8826,3.4078,47.192,1.5191,34.573
2007-05-14,8778,3.4015,NA,1.5137,34.553
2007-05-15,8803,3.4021,47.237,1.5156,34.477
2007-05-16,8822,3.4013,47.012,1.5174,34.493
2007-05-17,NA,3.4008,46.957,1.5206,34.562
2007-05-18,NA,3.4015,46.79,1.5271,34.609
2007-05-21,8791,3.392,46.671,1.5242,34.618
2007-05-22,8692,3.392,46.408,1.5313,34.591
2007-05-23,8672,3.388,45.992,1.5294,34.616
2007-05-24,8730,3.3855,46,1.5259,NA
2007-05-25,8807,3.3905,46.114,1.5268,34.59
2007-05-29,8764,3.3868,45.922,1.5276,34.604
2007-05-30,8815,3.399,45.964,1.5279,34.608
2007-05-31,8828,3.4045,46.269,NA,34.648
2007-06-01,NA,3.398,46.178,1.5295,NA
2007-06-04,8779,3.395,46.122,1.529,34.575
2007-06-05,8779,3.3995,45.718,1.5309,34.522
2007-06-06,8856,3.4165,45.721,1.5305,34.491
2007-06-07,8929,3.4345,45.9,1.5326,34.514
2007-06-08,9034,3.453,46.112,1.5375,34.615
2007-06-11,9028,3.458,NA,1.5425,34.606
2007-06-12,9031,3.4595,46.411,1.5402,34.643
2007-06-13,9083,3.4695,46.298,1.5417,34.607
2007-06-14,9034,3.4635,46.594,1.5414,34.622
2007-06-15,9056,3.459,46.509,1.541,34.648
2007-06-18,8976,3.4368,46.539,1.5381,NA
2007-06-19,8886,3.4335,45.986,1.5378,34.61
2007-06-20,8902,3.432,45.911,1.5341,34.589
2007-06-21,8986,3.4475,45.85,1.538,34.602
2007-06-22,9003,3.4523,46.104,1.5374,34.61
2007-06-25,9023,3.4605,46.1,1.5387,34.61
2007-06-26,9039,3.465,46.105,1.5378,34.567
2007-06-27,9114,3.4885,46.222,1.5385,34.547
2007-06-28,9081,3.47,46.494,1.5365,34.529
2007-06-29,9054,3.4545,46.329,1.5326,34.538
2007-07-02,9019,NA,46.246,1.5273,34.54
2007-07-03,8990,3.44,45.996,1.523,34.488
2007-07-04,9030,3.451,45.816,1.5231,34.353
2007-07-05,9000,3.4555,45.969,1.5212,34.204
2007-07-06,9028,3.4515,46.118,1.5202,34.054
2007-07-09,9027,3.4395,46.167,1.5197,34.022
2007-07-10,8996,3.4335,46.034,1.5178,33.918
2007-07-11,9015,3.45,45.942,1.5159,33.565
2007-07-12,9025,3.4535,46.159,1.5159,33.297
2007-07-13,9020,3.446,46.001,1.5147,33.328
2007-07-16,9032,3.4445,45.792,1.5167,33.273
2007-07-17,9050,3.4455,45.611,1.5165,NA
2007-07-18,9087,3.4505,45.317,1.5182,33.342
2007-07-19,9110,3.4428,45.316,1.5169,33.446
2007-07-20,9072,3.4275,45.09,1.5117,33.513
2007-07-23,9093,3.4175,44.86,1.511,33.626
2007-07-24,9066,3.402,44.924,1.5048,33.695
2007-07-25,9084,3.4165,44.788,1.5073,33.616
2007-07-26,9108,3.429,45.048,1.5106,33.682
2007-07-27,9200,3.463,45.184,1.5155,33.709
2007-07-30,9239,3.469,45.763,1.5147,33.728
2007-07-31,9186,3.454,45.611,1.5117,NA
2007-08-01,9239,3.4715,45.344,1.5193,33.807
2007-08-02,9303,3.4745,45.679,1.5222,33.803
2007-08-03,9277,3.464,45.78,1.5186,33.819
2007-08-06,9332,3.4733,45.635,1.5185,33.854
2007-08-07,9308,3.4645,45.65,1.5144,33.87
2007-08-08,9337,3.463,45.351,1.5138,33.885
2007-08-09,9271,3.454,45.289,NA,33.953
2007-08-10,9345,3.4765,45.165,1.5205,33.988
2007-08-13,9348,3.475,45.711,1.5179,34.068
2007-08-14,9350,3.476,45.612,1.5213,NA
2007-08-15,9398,3.492,45.696,1.5318,34.103
2007-08-16,9479,3.508,46.182,1.5392,34.152
2007-08-17,NA,3.5188,46.598,1.5391,34.358
2007-08-20,9427,3.5008,NA,1.5271,34.632
2007-08-21,9433,3.4955,46.859,1.5255,34.38
2007-08-22,9440,3.4985,46.791,1.5292,34.451
2007-08-23,9358,3.4683,46.726,1.5233,34.522
2007-08-24,9405,3.4895,46.418,1.524,34.405
2007-08-27,9375,3.4783,NA,1.5191,34.376
2007-08-28,9405,3.4965,46.765,1.5223,34.363
2007-08-29,9423,3.5043,46.698,1.5264,34.385
2007-08-30,9404,3.5035,46.904,1.5225,34.333
2007-08-31,9410,3.5035,46.695,1.5224,34.316
2007-09-03,9388,NA,46.664,1.5233,34.329
2007-09-04,9398,3.5043,46.427,1.5231,34.29
2007-09-05,9391,3.507,46.582,1.5261,34.295
2007-09-06,9419,3.509,46.66,1.5263,34.305
2007-09-07,9398,3.502,46.686,1.5244,34.31
2007-09-10,9418,3.5155,46.526,1.5254,34.281
2007-09-11,9438,3.5173,46.7,1.5228,34.213
2007-09-12,9417,3.505,46.94,1.5172,34.248
2007-09-13,9409,3.49,46.808,1.5132,34.259
2007-09-14,9388,3.4798,46.506,1.5128,34.251
2007-09-17,9379,3.4848,46.332,1.5136,34.256
2007-09-18,9392,3.4915,46.241,1.5174,34.273
2007-09-19,9282,3.4553,46.389,1.5074,34.265
2007-09-20,9177,3.446,45.623,1.5061,34.252
2007-09-21,9183,3.4448,45.375,1.5046,34.253
2007-09-24,9137,3.4323,45.433,1.5042,34.241
2007-09-25,9165,3.4355,45.179,1.5005,34.227
2007-09-26,9142,3.426,45.294,1.4978,34.224
2007-09-27,9140,3.419,45.201,1.494,34.238
2007-09-28,9137,3.417,45.063,1.4909,34.264
2007-10-01,9101,3.395,44.974,1.4798,34.266
2007-10-02,9072,3.3985,44.863,1.4785,34.254
2007-10-03,9112,3.4085,44.834,1.4807,34.256
2007-10-04,9134,3.4215,44.999,1.4848,NA
2007-10-05,9109,3.4055,45.041,1.4786,34.242
2007-10-08,9045,3.3883,44.768,1.4699,34.236
2007-10-09,9096,3.4015,44.407,1.4749,34.21
2007-10-10,9063,3.3865,44.345,1.4667,34.216
2007-10-11,9071,3.3775,44.173,1.4662,34.198
2007-10-12,NA,3.372,NA,1.4641,34.185
2007-10-15,NA,NA,44.106,1.4656,34.177
2007-10-16,NA,3.3845,44.061,1.4664,34.151
2007-10-17,NA,3.3865,44.219,1.4678,34.166
2007-10-18,NA,3.3725,44.361,1.4633,34.173
2007-10-19,NA,3.362,44.082,1.4646,34.167
2007-10-22,9117,3.3775,44.192,1.4641,34.165
2007-10-23,9136,3.378,44.264,1.4658,NA
2007-10-24,9133,3.37,44.115,1.4622,34.164
2007-10-25,9171,3.3615,44.129,1.4601,34.153
2007-10-26,9144,3.3495,44.061,1.4545,34.146
2007-10-29,9099,3.3413,NA,1.4528,34.126
2007-10-30,9114,3.347,44.045,1.4519,34.075
2007-10-31,9103,3.3418,43.947,1.4492,34.017
2007-11-01,9078,3.3305,NA,1.4472,33.996
2007-11-02,9136,3.344,NA,1.4514,33.935
2007-11-05,9142,3.348,43.73,1.4489,33.997
2007-11-06,9178,3.3525,43.749,1.4504,34.006
2007-11-07,9110,3.332,43.761,1.4434,34.032
2007-11-08,9160,NA,43.37,NA,NA
2007-11-09,9120,3.322,43.373,1.4404,33.954
2007-11-12,9167,3.3395,42.874,1.447,33.918
2007-11-13,9178,3.3525,43.06,1.4538,33.846
2007-11-14,9173,3.3415,43.098,1.4439,33.832
2007-11-15,9263,3.3615,42.92,1.4459,33.84
2007-11-16,9359,3.383,43.115,1.4534,33.856
2007-11-19,9288,3.3665,43.383,1.448,33.861
2007-11-20,9385,3.38,43.278,1.4528,33.86
2007-11-21,9372,3.367,43.374,1.4472,33.887
2007-11-22,9405,3.3825,43.206,1.4514,33.821
2007-11-23,9380,3.3745,43.267,1.4453,33.809
2007-11-26,9367,3.3555,43.057,1.4416,33.823
2007-11-27,9397,3.369,42.848,1.4408,33.836
2007-11-28,9401,3.3755,42.874,1.444,33.848
2007-11-29,9379,3.3715,42.798,1.4465,33.835
2007-11-30,9376,3.3585,NA,1.4458,NA
2007-12-03,9359,3.361,42.759,1.4519,33.852
2007-12-04,9335,3.353,42.362,1.4497,33.843
2007-12-05,9287,3.343,42.224,1.4463,NA
2007-12-06,9240,3.343,42.057,1.4478,33.841
2007-12-07,9263,3.3315,41.892,1.4452,33.812
2007-12-10,9272,3.3245,41.745,1.4408,33.737
2007-12-11,9277,3.315,41.658,1.4426,NA
2007-12-12,9308,3.3245,41.444,1.4429,33.623
2007-12-13,9309,3.312,41.402,1.4422,33.605
2007-12-14,9335,3.316,41.142,1.4441,33.605
2007-12-17,9369,3.3305,41.191,1.4526,33.601
2007-12-18,9434,3.3495,41.531,1.4596,33.634
2007-12-19,9390,3.3475,41.999,1.4571,33.658
2007-12-20,NA,NA,41.754,NA,33.658
2007-12-21,NA,3.35,41.795,1.459,33.659
2007-12-24,NA,3.338,NA,1.4542,NA
2007-12-26,NA,3.3405,41.683,1.4524,33.702
2007-12-27,9407,3.339,41.333,1.4519,33.726
2007-12-28,9419,3.3245,41.401,1.4484,33.826
2007-12-31,NA,3.3065,NA,1.4412,33.747
2008-01-02,9370,3.309,41.411,1.441,NA
2008-01-03,9413,3.3065,41.133,1.4369,33.606
2008-01-04,9424,3.2835,41.208,1.434,33.462
